Genre,Original_Language,Release_Date,Vote_Average,Overview,Title
"Animation, Adventure, Action, Comedy",ja,2014-06-21,7.4,named; called; lupin,Lupin the Third: Jigen's Gravestone
Drama,en,2021-10-29,5.8,record; loved; next,13 Minutes
"Drama, Comedy",en,2016-01-22,6.0,hero; threatens; small,The Bronze
"Drama, Thriller, Mystery",en,2009-03-25,6.0,danger; husband; seduce,Chloe
Drama,en,2018-11-21,6.4,decide; rescue; unknown,Arctic
"Comedy, Science Fiction, Thriller, Adventure",en,1996-03-01,5.5,questions; without; rough,Space Truckers
"Horror, Thriller",en,2012-09-10,5.4,"lords""; radio; heidi",The Lords of Salem
Drama,de,2019-09-19,7.7,wild; energy; benni's,System Crasher
"Comedy, Horror",en,2016-04-01,4.8,twelve; city's; black,Meet the Blacks
"Crime, Thriller, Drama",en,2013-09-24,5.7,offshore; college; thinks,Runner Runner
"Action, Adventure, Drama",en,2002-03-26,5.7,distressed; follow; best,Highway
"Action, Thriller, Crime",cn,1995-03-02,6.5,blows; wife; battling,The Enforcer
"Science Fiction, Thriller",ko,2017-02-22,6.3,investigative; ago; retrace,Lucid Dream
"Comedy, Family",en,2011-06-10,6.0,summer; thrilling; judy,Judy Moody and the Not Bummer Summer
"Drama, History",en,2016-06-10,6.5,subsequent; falls; 1000-page,Genius
"Crime, Horror, Thriller",en,2008-04-11,5.6,pathology; cause; commit,Pathology
"Thriller, Drama, Music",en,2017-10-13,7.4,move; england; dreams,American Satan
"Comedy, Crime, Romance",en,2001-02-09,5.5,buddies; pair; marrying,Saving Silverman
Comedy,de,1979-09-28,5.0,there; away; positions,Six Swedish Girls in a Boarding School
"Drama, Science Fiction",en,1990-02-15,6.0,religious; fertility; dystopicly,The Handmaid's Tale
"Action, Comedy, Crime",cn,2020-01-23,6.2,mysteriously; mystery; japan,Enter the Fat Dragon
"Crime, Thriller",en,2002-08-09,6.1,service; profiler; identity,Blood Work
"Family, Animation, Adventure, Comedy",fr,1968-12-16,7.0,potion; weeks; angry,Asterix and Cleopatra
"Drama, Music",en,1998-08-28,5.8,door; studio; river,54
Comedy,en,2011-09-23,5.4,carmen; drag; magic,Mardi Gras : Spring Break
Western,en,1949-10-22,7.0,dandridge; she's; flint,She Wore a Yellow Ribbon
"Comedy, Family",en,2005-07-01,5.5,meltdown; demoted; hoops,Rebound
"Drama, Romance",en,1999-01-15,5.9,regain; blind; urging,At First Sight
"Family, Comedy",en,1997-07-25,5.9,chain; youths; across,Good Burger
"Horror, Thriller",en,2005-09-16,6.2,remote; then; murderous,Wolf Creek
Thriller,en,1988-02-16,6.7,wife; navigates; language,Frantic
"Action, Comedy",en,1992-02-21,5.3,fix; begins; job,Stop! Or My Mom Will Shoot
"Drama, Romance",en,1996-02-09,7.0,fairfax; teacher; mrs,Jane Eyre
Western,en,1985-07-10,7.0,jail; learn; do,Silverado
"Fantasy, Adventure, Animation",ru,2015-11-12,5.9,break; vicious; savva,Savva. Heart of the Warrior
"Animation, Comedy, Drama, Family, Adventure",fr,2012-12-12,7.8,bear; craving; forging,Ernest & Celestine
"Science Fiction, Action",en,2022-03-01,0.0,stalkers; hunted; daily,After the Pandemic
"Drama, Romance",es,1992-04-16,7.2,pedro; transfer; tita,Like Water for Chocolate
"Animation, Family",en,2011-08-04,5.9,mater's; accidentally; fly,Air Mater
"Romance, Thriller",es,2019-12-06,8.1,victor; do; victor,In the Arms of an Assassin
"Comedy, Drama",en,2020-07-01,6.1,conservative; retired; mayor,Irresistible
"Comedy, Romance",en,2010-08-24,5.8,dream; these; sexual,Group Sex
"Animation, Crime, Action, Thriller",ja,1998-02-25,6.8,side; justice; go,Kite
"Comedy, Crime, Mystery, Thriller",en,2005-09-05,7.2,high; audition; petty,Kiss Kiss Bang Bang
"Comedy, Family",en,1991-06-07,6.1,crandell; leaving; fun,Don't Tell Mom the Babysitter's Dead
"Drama, Science Fiction, Thriller",en,1984-10-10,6.9,falling; totalitarian; rebel,Nineteen Eighty-Four
"Drama, War",de,1973-01-01,3.9,front; lines; complicated,She Devils of the SS
"Thriller, Drama, Horror",en,2012-01-31,5.7,drag; panic; 1974,When the Lights Went Out
"Crime, Drama, Thriller",fr,2004-11-24,6.8,film; french; seat,36th Precinct
"Animation, Horror",en,2021-09-21,6.4,retelling; animated; dead’,Night of the Animated Dead
Comedy,en,2014-02-14,6.0,beneath; under-confident; heart,Cuban Fury
Drama,en,2005-02-12,7.2,working; successful; range,North Country
"Horror, Thriller",en,2010-09-22,5.0,seedy; directs; realize,Terror Trap
"Crime, Drama",en,1989-09-12,6.2,prison; given; really,Johnny Handsome
"Thriller, Mystery",en,2013-10-11,6.0,note; stage; suffers,Grand Piano
"Drama, Thriller, Mystery, Horror",en,2008-08-06,6.1,community; gloomy; hostility,Dorothy Mills
"Family, Music",en,1946-11-12,6.5,separation; confusion; plantation,Song of the South
"Animation, Family, Fantasy",en,2007-09-03,6.5,stories; valuable; princess,Disney Princess Enchanted Tales: Follow Your Dreams
"Animation, Drama, Science Fiction",ja,1991-09-14,6.4,allegedly; chosen; welfare,Roujin Z
"Action, Science Fiction",en,2013-05-11,4.1,creatures; teenage; breakthrough,Age of Dinosaurs
"Thriller, Crime",cn,1993-05-27,4.7,realizes; plots; uses,Raped by an Angel
"Drama, Adventure, War",en,1978-08-16,6.3,mallory; search; yugoslavia,Force 10 From Navarone
"Action, Fantasy, Science Fiction",ja,2017-12-01,5.3,philosopher's; brothers; revive,Fullmetal Alchemist
"Family, Animation, Fantasy, Comedy",en,2016-11-19,5.6,needs; so; creates,Tom and Jerry: Back to Oz
Drama,en,2016-07-05,5.0,loved; beliefs; may,Joseph and Mary
"Horror, Thriller",en,1999-07-09,4.7,so; turn; join,Candyman: Day of the Dead
"Horror, Drama",ja,1964-11-21,7.8,tries; swamp; herself,Onibaba
"Action, Animation, Drama, Science Fiction, Thriller",ja,1986-03-08,7.0,oppression; torment; named,Fist of the North Star
"Crime, Drama, Thriller",fr,1958-01-29,7.6,husband; events; provokes,Elevator to the Gallows
Comedy,es,2019-05-10,7.7,fiancé; lose; attempts,Sweet Family
"Crime, Drama, Thriller",en,1995-03-08,4.4,agent; $70m; businessman,Victim of Desire
"Fantasy, Thriller",en,2007-04-27,6.3,limbo; also; --,The Invisible
"Horror, Thriller",en,2018-06-22,6.5,never-ending; head; village,Calibre
"Romance, Drama",en,1995-11-03,6.5,romance; lifestyle; fierce,Total Eclipse
"Family, Science Fiction",en,1985-06-14,6.3,robot; superhuman; life-form,D.A.R.Y.L.
Comedy,es,2018-07-04,6.5,much; 36-year-old; younger,Super Crazy
"Action, Drama, Thriller",ko,2002-03-29,7.5,park's; daughter; transplant,Sympathy for Mr. Vengeance
"Horror, Thriller",en,2012-08-23,4.4,may; experiment; torments,The Apparition
"Fantasy, Drama, Romance",en,2004-01-23,6.9,living; hope; accident,If Only
"Horror, Thriller",en,1998-09-25,5.7,murdering; correspond; students,Urban Legend
"Action, Comedy, Crime, Thriller",en,1978-01-08,6.6,sets; alive; discover,Revenge of the Pink Panther
"Science Fiction, Action, Adventure, Thriller",en,1994-11-18,6.5,stop; star; picard,Star Trek: Generations
Drama,ja,1949-09-13,8.1,until; deceive; no,Late Spring
"Drama, Thriller",en,2016-12-07,4.8,disaster; avoid; south,Salt and Fire
"Comedy, Romance",en,2016-09-10,6.1,unlikely; deal; carrying,Tramps
"Thriller, Mystery",en,2016-02-14,4.3,island; lose; experiment,Urge
"Action, Comedy",en,1981-06-19,6.1,event; sea; real,The Cannonball Run
"Action, Adventure, Animation, Science Fiction",ja,2012-12-01,6.5,japan; match; go,Inazuma Eleven Go vs. Danball Senki W
"Drama, Family",en,1995-04-21,7.9,aids; loner; summer,The Cure
"Action, Drama",zh,2014-11-20,6.2,gong; power; latest,Rise of the Legend
"Drama, Romance",en,2013-11-27,6.3,island; sister; 1921,The Immigrant
Action,en,2018-11-02,6.9,luke; another; former,The Marine 6: Close Quarters
Science Fiction,en,2022-02-04,3.5,firm; moon; wipes,Moon Crash
Drama,el,2013-09-09,7.1,its; angeliki's; birthday,Miss Violence
"Horror, Thriller",en,2016-12-01,5.4,uses; comes; evil,Incarnate
"Drama, Action, Comedy",ja,1962-01-01,8.0,idealistic; its; weed,Sanjuro
"Comedy, Family",en,1997-08-01,5.5,experience; friendship; dog,Air Bud
Documentary,en,2021-06-04,7.5,earth's; how; johan,Breaking Boundaries: The Science of Our Planet
Drama,it,2021-10-08,6.6,father's; nik; forces,"My Brother, My Sister"
"Horror, Thriller, Mystery",en,2013-08-13,6.0,awakes--; if; murderer,Open Grave
Thriller,en,2012-02-23,6.2,toward; job; small,Gone
"Family, Comedy",en,2005-05-13,5.8,sam; entire; son,Kicking & Screaming
Documentary,zh,2016-08-12,7.3,feels; leopard; displaced,Born in China
"Fantasy, Animation, Drama, Comedy, Science Fiction, Family",en,2010-12-07,5.7,yule; songs; join,Donkey's Christmas Shrektacular
"Comedy, Science Fiction",ru,1973-09-17,8.0,scientist; complex; 1973,Ivan Vasilyevich Changes His Profession
"Comedy, Crime",en,1968-07-19,5.3,loot; assignment; job,Inspector Clouseau
"Action, Thriller",en,1976-12-18,6.2,nobody; deadly; passengers,The Cassandra Crossing
"Fantasy, Adventure, Action",en,1982-08-16,6.4,quest; ability; priest,The Beastmaster
"Adventure, Fantasy",en,1966-11-24,6.1,barren; clans; opposing,One Million Years B.C.
Horror,es,2007-10-02,6.7,body; exorcise; mcbride,The Wailer 2
"Drama, Romance",en,2010-11-05,6.1,he's; business; encounters,Last Night
"Action, Crime",en,1990-10-05,6.0,returns; drive; drug,Marked for Death
Drama,fr,2004-01-28,4.8,attempt; him:; each,Anatomy of Hell
Drama,en,1996-12-18,6.7,attempts; end; patient,Marvin's Room
"Drama, History, War",ja,1983-05-28,7.4,wills; 1942; run,"Merry Christmas, Mr. Lawrence"
"Drama, Thriller",es,2016-09-22,6.4,chooses; gradually; peculiar,The Silence of the Sky
"Drama, Thriller",en,1965-06-17,7.4,ease; missing; collecting,The Collector
"Action, Comedy, War",en,1979-12-14,5.8,chasing; california; attack,1941
"Crime, Drama, Thriller",en,1956-06-06,7.7,among; wife; sharpshooter,The Killing
"Animation, Family, Adventure",en,1997-09-12,6.1,resources; friend; foe,The Land Before Time V: The Mysterious Island
Comedy,en,2002-11-22,6.2,day; eve; track,Friday After Next
"Drama, History",fr,1983-01-12,6.8,had; returned; rights,Danton
"Romance, Comedy",de,2020-02-14,7.0,different:; nearby; isi,Isi & Ossi
"Adventure, Family, Fantasy",en,1985-06-21,6.6,delightful; dreams; land,Return to Oz
Drama,en,2015-12-04,5.8,peace; teresa; isolation,The Letters
Drama,en,1940-03-15,7.9,california; hopefully; joad,The Grapes of Wrath
"Animation, Comedy, Drama",ja,2017-09-29,8.3,focusing; primarily; third,Haikyuu!! Movie 4: Battle of Concepts
Comedy,en,2003-09-26,6.1,little; lady; upstairs,Duplex
"Comedy, Drama, Romance",hi,2007-11-07,7.0,actress; thirty; trying,Om Shanti Om
"Action, Adventure, Drama, Fantasy, Romance",zh,2021-02-12,6.8,human; calamities; devastating,The Yin Yang Master
"Horror, Thriller",en,2002-04-22,4.5,hoping; assistant; career,American Psycho II: All American Girl
Drama,ja,1952-10-09,8.4,cancer; same; meaning,Ikiru
"Action, Comedy, Thriller, Crime",en,2011-07-07,7.0,order; differences; straight-laced,The Guard
"War, Drama",de,2020-04-17,7.5,camp; trick; life-or-death,Persian Lessons
"Comedy, Romance",fr,2018-03-14,6.6,sister; seduce; selfish,Rolling to You
"Animation, Action, Adventure",ja,2006-04-29,6.7,"it’s; extinct; ""the",Pokémon: The Mastermind of Mirage Pokémon
"Comedy, Drama, Romance",en,2020-02-14,6.9,do; underworld; homegrown,Buffaloed
"Drama, Mystery, Thriller",en,1998-02-12,6.4,mentally; result; investigation,Affliction
"Action, Animation",en,2017-05-08,7.0,speed; mari; animals,Vixen: The Movie
"Comedy, Romance",en,2004-01-01,6.2,year-old; escapes; europe,Chasing Liberty
"Comedy, Romance, Western",en,1965-06-24,6.5,revenge; famous; gunman,Cat Ballou
"Fantasy, Horror, Science Fiction",tr,2015-12-31,5.8,making; film; length,Baskin
"Drama, Romance, Family",en,1987-05-19,8.0,stories; makes; brooke,Anne of Green Gables: The Sequel
"Drama, Science Fiction, Adventure",en,2007-02-09,6.3,toys; talents; any,The Last Mimzy
Family,en,2017-05-16,5.4,herself; coral; reveals,A Mermaid's Tale
"Music, Family, Animation, Comedy",en,1948-05-27,6.2,your; high-spirited; stories,Melody Time
"Comedy, Romance",en,2001-03-30,5.9,roommate; use; begins,Someone Like You...
Drama,pl,1962-03-09,7.2,andrzej; him;; krystyna,Knife in the Water
"Adventure, Western",en,1969-06-17,7.7,gang; pike; tector,The Wild Bunch
Drama,en,2017-05-19,6.1,wife; months; man's,Wakefield
"Thriller, Action",en,1994-08-17,4.5,hunter; turns; very,Raw Justice
"Comedy, Drama, Romance",en,1993-02-12,6.8,fellow; attempt; meanwhile,Untamed Heart
"Drama, Romance",en,2002-11-22,7.0,begins; century; relationship,The Emperor's Club
"Horror, Thriller",en,2006-08-11,5.0,computer; wireless; hacker,Pulse
Thriller,en,2001-09-28,6.2,abductors'; disorder; post,Don't Say a Word
"Crime, Thriller",ko,2012-02-02,6.9,corrupt; powerful; form,Nameless Gangster
"Adventure, Science Fiction",en,2020-12-28,2.6,earth; crashes; it's,Meteor Moon
"Crime, Drama, Thriller",en,2007-07-27,6.4,pair; parents; breaking,Butterfly on a Wheel
"Action, Comedy, Crime",en,2010-02-26,5.6,behind; robbed; unpredictable,Cop Out
Comedy,en,2008-07-13,5.7,day?; may; bookish,Picture This
Documentary,en,2020-05-11,6.8,celebrities; mind-bending; documentary,Have a Good Trip: Adventures in Psychedelics
"Drama, Romance",en,2011-09-09,5.9,late; rescued; liverpool,Wuthering Heights
"Drama, Thriller",en,2001-09-14,5.9,carefree; suddenly; malibu,The Glass House
"Comedy, Horror",en,2005-06-07,6.3,slasher-film; room; glen/glenda,Chucky's Vacation Slides
"Comedy, Music",en,2015-12-04,5.3,arrive; —; worries,A Very Murray Christmas
"Drama, Romance, Crime",en,2008-11-07,6.5,found; middle; bodies,The Burning Plain
"Action, Adventure, Drama, Romance",en,2005-08-16,6.2,storm; death; suspicious,Supercross
"Action, Adventure, Science Fiction, Thriller",en,1982-06-04,7.5,aided; maneuvers; routine,Star Trek II: The Wrath of Khan
Drama,fr,2001-03-07,6.2,whom; subject:; or,Fat Girl
"Mystery, Drama, Thriller, Romance",en,1940-03-23,7.9,died; handsome; fascinating,Rebecca
"Family, Animation, Music, Adventure",es,2019-11-10,7.3,teacher; sing; numbers,"Turu, the Wacky Hen"
"Drama, Thriller, Mystery",en,2017-05-05,4.4,haute-cuisine; do; wives,The Dinner
"Music, Action, Comedy, Crime",en,1998-02-05,5.4,mary; road; latest,Blues Brothers 2000
"History, Drama, Action, War",zh,2011-04-28,6.3,threat; power; behind,The Lost Bladesman
"Crime, Documentary",en,2019-08-18,7.6,killer; ted; notorious,Ted Bundy: Mind of a Monster
"Comedy, Drama",en,2018-07-20,7.4,collin; witnesses; probation,Blindspotting
"Animation, Family",en,2005-10-04,6.1,kaycee; some; express,Bratz: Rock Angelz
"Thriller, Crime, Drama, Action, War",cn,1990-08-17,7.6,harrowing; kong; three,Bullet in the Head
"Romance, Drama, Comedy",es,2016-08-25,6.5,actor's; crashing; wife,You're Killing Me Susana
"Action, Thriller",en,1996-03-01,5.5,iron; gets; east,Bloodsport II
Action,fr,2019-02-20,5.2,arrives:; thailand; southern,Paradise Beach
"Action, Drama",en,1978-09-22,5.9,kitchen; starred; (circa,Paradise Alley
"Adventure, Animation, Drama",en,1978-10-14,7.2,safe; brave; rabbits,Watership Down
"Mystery, Thriller, Crime",en,2014-08-28,5.7,attempts; crime; these,Felony
"Drama, Romance",en,1986-10-24,6.8,1978; band; england,Sid and Nancy
"Action, Thriller",en,2017-04-14,4.8,female; airplane; hijacked,Altitude
"Comedy, Romance",en,2006-07-13,5.6,carl's; bride; loses,"You, Me and Dupree"
"Science Fiction, TV Movie",en,2008-02-17,6.5,kill; mercenaries; thwart,Knight Rider
Action,cn,1983-03-04,5.9,evil; pair; kung-fu,Fearless Hyena 2
"Adventure, Animation, Comedy, Family",en,2006-08-04,5.9,game; series; ruth's,Everyone's Hero
"Drama, History, Thriller",en,2017-09-28,6.1,journalists; woodward; 1974,Mark Felt: The Man Who Brought Down the White House
"Drama, Thriller, Crime, Horror",de,2019-02-21,7.0,fear; killer; residents,The Golden Glove
"Comedy, Romance",en,1992-06-30,5.6,goes; marcus; completely,Boomerang
"Horror, Science Fiction",en,1996-03-08,5.3,right; hell; pinhead,Hellraiser: Bloodline
"Thriller, Mystery, Action",en,2021-12-02,4.6,civilization; protect; dangerous,The Survivalist
"Action, Drama, Thriller",en,2004-09-03,5.4,pay; involving; make,Paparazzi
"Action, Comedy",cn,1991-07-18,6.6,chow; kong; go,Fight Back to School
"Action, Comedy, Crime",en,2007-01-05,5.2,entangled; regular; conspiracy,Code Name: The Cleaner
Documentary,en,2020-04-29,7.4,women; amid; comes,A Secret Love
"Comedy, Drama",en,2020-08-07,5.8,preserved; grandson; worker,An American Pickle
"Action, Adventure, Drama, Thriller",en,1977-03-11,5.5,23; feet; plan,Airport '77
"Comedy, Drama",en,2018-08-03,6.3,depart; left; couple,Like Father
"Drama, TV Movie",en,2015-03-30,6.3,refuse; angel; quest,The Ark
"Mystery, Drama, Action, Crime",en,2012-08-10,5.1,truly; revealed; partner,Freelancers
Drama,en,2011-12-21,6.3,struggles; albert; ireland,Albert Nobbs
"Comedy, Drama, Family",es,2022-03-10,0.0,expose; win; firm,Who Said Detox?
"Horror, Fantasy",en,2020-10-16,7.3,ancestral; journalist; healing,The Old Ways
Drama,en,2020-01-27,5.6,lucid; crime; shows,Horse Girl
"Drama, Romance",en,2019-05-02,6.9,despite; 1920s; backdrop,Vita & Virginia
Western,en,1969-10-04,6.2,differences; civil; colonel,The Undefeated
"Crime, Action, Adventure, Comedy",fr,2006-04-19,7.3,local; peace; 117,"OSS 117: Cairo, Nest of Spies"
"Action, Thriller",en,1997-09-05,5.6,appalachian; murdered; determine,Fire Down Below
"Documentary, Drama, History",en,2019-10-18,7.0,did; grandchildren; year,#AnneFrank. Parallel Stories
"Horror, Fantasy, Science Fiction",en,2020-01-14,5.7,friend; best; obscurity,Angels Fallen
"Drama, History",en,2006-12-12,6.9,crash; players; keep,We Are Marshall
"Drama, Thriller",es,2020-08-28,6.2,madrid; store; killer,Unknown Origins
Comedy,en,2016-03-17,5.3,discover; increasingly; real,Get a Job
"Comedy, Drama, Romance",en,2006-09-09,6.7,max; hers; inherits,A Good Year
"Crime, Drama",en,1991-12-27,7.0,joan; ends; bill's,Naked Lunch
"Family, Music, Animation, Drama, Comedy",en,1973-03-01,6.7,ensure; come; hatches,Charlotte's Web
"Family, Comedy, Action, Crime",en,2001-03-02,5.8,meanwhile; guess; name,See Spot Run
"Drama, Thriller, Horror",en,1965-06-01,7.5,london; boyfriend; roommate,Repulsion
"Comedy, Action, Mystery",ko,2017-08-09,7.5,best; witness; eyes,Midnight Runners
"Comedy, Drama",de,2003-02-09,7.6,kerner's; attack; learning,Good Bye Lenin!
"Action, Adventure, Fantasy",zh,2020-07-21,6.7,honor; warriors; perilous,Double World
"Drama, Comedy",en,2010-04-14,6.5,three; ever; working-class,Cemetery Junction
"Romance, Comedy, Thriller",en,1986-04-23,6.1,coded; computers; embroiled,Jumpin' Jack Flash
"Drama, Thriller",es,1986-03-07,6.6,conflicted; obsessed; commit,Matador
"Music, Drama, Romance",en,1983-11-18,6.5,religious; forbidden; closed,Yentl
"Drama, Comedy",es,2018-04-06,7.6,make; realizes; just,Champions
"Drama, Crime, Thriller",fr,2016-05-04,6.2,serious; work; dealers,The Crew
Documentary,en,2011-09-16,8.2,nearly; transports; shot,Samsara
"Drama, History",en,1994-08-25,7.3,discovers; rigged; show,Quiz Show
"Romance, Comedy",en,1999-03-12,5.4,book-jacket; forced; so,Forces of Nature
"Crime, Comedy",en,2019-04-12,5.9,“stockholm; yorker; city’s,Stockholm
"Adventure, Drama, History",en,1935-11-22,7.4,leads; returns; however,Mutiny on the Bounty
"Comedy, Drama",es,1963-09-01,7.6,profession; married; executioner's,The Executioner
