Genre,Original_Language,Release_Date,Vote_Average,Overview,Title
Horror,en,1987-09-11,6.9,underworld; cenobites; sadomasochistic,Hellraiser
"Horror, Thriller, Comedy",en,2012-05-11,4.3,blood-thirsty; piranhas; victoria,Piranha 3DD
"Science Fiction, Fantasy, Drama",en,2021-11-18,5.3,set; rebels; face,I Am Mortal
Action,en,2014-08-19,5.1,face; tenants; grid,A Good Man
"Comedy, Animation, Family, Fantasy",en,2013-09-12,6.9,row; wins; gutsy,The Smurfs: The Legend of Smurfy Hollow
"Comedy, Crime",en,1988-12-02,7.2,elizabeth; drebin; partner,The Naked Gun: From the Files of Police Squad!
"Action, Family, Drama, Adventure",en,1989-06-29,5.9,miyagi; businessman; despondent,The Karate Kid Part III
"Action, Animation, Comedy",ja,2004-08-21,7.4,having; races; course,Hidden Leaf Village Grand Sports Festival!
"Crime, Action",it,1980-04-20,3.1,use; intimate; departure,The Porno Killers
"Action, Animation, Fantasy, Science Fiction",en,2007-08-14,6.9,journey; strange; ancient,Doctor Strange
Comedy,en,2013-01-01,4.5,teens; follows; banned,Movie 43
"Action, Crime, Thriller",en,2016-06-08,5.4,nurse; hitman; falls,The Assignment
"Comedy, Drama",es,2013-07-20,7.7,fling; mexico; valentin,Instructions Not Included
Drama,es,2021-09-16,8.1,create; or; universe,Prayers for the Stolen
"Crime, Action, Comedy, Thriller",cn,1995-01-21,6.8,beats; bronx; head,Rumble in the Bronx
"Action, Comedy",en,1980-09-10,7.3,havoc; tribe; african,The Gods Must Be Crazy
"Drama, History",en,2013-11-01,7.9,women-loving; ron; drug-taking,Dallas Buyers Club
"Comedy, Animation, Adventure, Family, Fantasy",en,2019-03-13,6.4,amusement; come; filled,Wonder Park
Romance,ko,2015-09-03,5.5,live; yoon-seo; alone,Young Mother 3
"Adventure, Animation",ja,1993-03-06,7.3,there; could; realize,Doraemon: Nobita and the Tin Labyrinth
"Drama, Science Fiction, Thriller",en,2015-11-10,5.9,creature; von; victor,Victor Frankenstein
Horror,en,2015-08-19,5.8,that's; mother; twin,Sinister 2
"Music, Drama, Romance, Crime",en,2006-08-11,6.9,side; maryland; tyler,Step Up
"Action, Animation, Comedy",ja,2014-09-11,8.0,battle!; (sani; naruto,Sunny Side Battle!
"Thriller, Horror, Comedy, Mystery",ja,2014-11-15,7.2,change; bored; play,As the Gods Will
Romance,ko,2015-11-01,4.1,sexy; things; should,A Delicious Flight
"Action, Thriller",en,2007-04-27,6.1,conrad; television; jack,The Condemned
"Drama, Thriller, Science Fiction, Mystery",en,2002-08-02,6.6,fields; farm; something,Signs
Documentary,en,2018-10-30,5.4,career; once; damaging,After Porn Ends 3
"Action, Animation, Crime, Mystery",en,1993-12-25,7.5,blames; knight; criminal,Batman: Mask of the Phantasm
"Adventure, Drama, Action, Romance",zh,2000-07-06,7.4,teenage; crossroads; stolen,"Crouching Tiger, Hidden Dragon"
"Family, Animation, Adventure, Fantasy",ja,2009-07-18,7.2,reverse; led; humanity,Pokémon: Arceus and the Jewel of Life
"Drama, Romance",en,2001-12-11,7.9,mathematician; schizophrenia.; secret,A Beautiful Mind
"Adventure, Science Fiction, Mystery",en,1970-04-23,6.2,mission; interplanetary; survivor,Beneath the Planet of the Apes
"Action, Drama",en,2022-03-06,7.1,(ppv); held; event,AEW Revolution
"Adventure, Comedy, Romance",en,1985-07-25,6.2,continent.; how; countries,National Lampoon's European Vacation
"Comedy, Drama, Romance",hi,1995-10-20,8.7,nri; leaves; childhood,Dilwale Dulhania Le Jayenge
"Adventure, Comedy, Romance",en,2011-07-01,6.6,away; carlo; vacationing,Monte Carlo
"Crime, Thriller",en,2021-02-19,6.7,dea; down; website,Silk Road
"Science Fiction, Action, Animation, Fantasy, Thriller",en,2017-03-29,7.4,powers; supernatural; together,Justice League Dark
Horror,en,2020-10-06,5.9,living; seeking; realizes,They Live Inside Us
Horror,en,2013-10-08,3.9,until; families; night,Zombie Night
"War, Action, History, Thriller",en,2017-05-25,6.6,leader; prague; operation,The Man with the Iron Heart
"Action, Fantasy, Animation",ja,2010-01-23,7.1,rin's; tohsaka.; despise,Fate/stay night: Unlimited Blade Works
"Drama, History",fr,2019-04-03,6.0,based; régnier; pierre,Curiosa
"Fantasy, Romance",en,2018-02-22,7.2,rhiannon; connection; body,Every Day
"Science Fiction, Thriller, Mystery",en,2007-08-17,6.0,discover; comes; people,The Invasion
"Fantasy, Action, Crime",fi,2017-09-22,5.4,organization; desire; masked,Rendel
Romance,en,2018-11-16,7.1,soon-to-be; like; hatch,The Princess Switch
"Comedy, Family",en,1994-12-19,5.9,van; jackson; what's,Ri¢hie Ri¢h
"Horror, Thriller",en,2007-10-17,6.4,orgy; gang; destruction.,30 Days of Night
"Action, Crime, Thriller",en,2018-02-28,5.7,u.s.; hurricane; treasury,The Hurricane Heist
"Horror, Science Fiction, Thriller",en,2007-10-02,4.7,used; horribly; dna,Species: The Awakening
"Horror, Fantasy, Animation, Family",en,1949-10-05,6.5,such; toad; successful,The Adventures of Ichabod and Mr. Toad
"Action, Comedy",en,2016-02-24,5.9,brother; plot; assassin,Grimsby
"Romance, Drama",ko,2019-07-25,5.8,advance; timeless; terminal,Goodbye Summer
"Mystery, Thriller",en,2000-10-11,8.2,recall; however; compounded,Memento
"Adventure, Comedy, Family, Science Fiction",en,1989-06-23,6.3,neighborhood; scientist; accidentally,"Honey, I Shrunk the Kids"
"Horror, Drama, Mystery, Thriller",en,2001-08-02,7.6,haunted; lives; suspect,The Others
"Thriller, Horror",en,2010-01-28,6.0,outcasts; revenge; students,The Final
"Horror, Thriller",en,2002-07-01,4.6,teenagers; finally; strode,Halloween: Resurrection
"Crime, Drama, Thriller",en,2007-09-01,6.6,night; diamond; heist,Flawless
"Action, Science Fiction",en,2007-10-26,5.7,these; fans; could,Halo: Landfall
"Animation, Adventure, Comedy",en,2021-09-30,3.5,trumpet; seal; george,Curious George: Cape Ahoy
"Animation, Family, Adventure, Action",en,2020-02-27,6.8,threatens; city; caused,The Wishmas Tree
"Fantasy, Action, Thriller",en,2017-12-22,6.2,turf; battle; magical,Bright
"Thriller, Horror",es,2014-10-31,5.6,firemen; water; miles,[REC]⁴ Apocalypse
"Action, Thriller",en,2018-09-06,6.7,mother; following; murders,Peppermint
"Animation, Science Fiction, Family, Action",en,2012-03-11,6.2,"original; ""retaliator""; 10.",Ben 10: Destroy All Aliens
"Mystery, Comedy, Crime",en,2018-02-22,6.8,leads; it's; start,Game Night
"Drama, Music, Romance, Comedy",en,2015-08-26,6.7,knocking; working; nights,We Are Your Friends
"Adventure, Drama, Action, Thriller",en,2004-04-02,6.3,prompts; crime; overrun,Walking Tall
"Adventure, Animation, Comedy, Fantasy, Family",en,2007-11-28,6.3,door; course; right,Shrek the Halls
"Fantasy, Romance, Family, Comedy",en,2006-03-03,6.3,exist; washes; violent,Aquamarine
"Drama, Thriller",en,2014-10-10,5.9,risks; career; affair,Addicted
"Action, Animation",ja,1987-07-18,6.5,"lucifer; students.""; thought",Dragon Ball: Sleeping Princess in Devil's Castle
"Crime, Drama",en,1995-11-22,8.0,diamond; santoro; put,Casino
"Action, Thriller, Crime",en,2011-01-04,5.4,butcher; finding; murderer,Ticking Clock
"Horror, Thriller",en,2001-06-11,3.3,awakening; abbot; begin,Children of the Living Dead
"Comedy, Drama, Romance",en,2002-09-20,6.8,job; secretary; mental,Secretary
Comedy,en,2000-06-22,6.6,charlie; named; state,"Me, Myself & Irene"
"Documentary, Drama",en,2020-09-09,7.5,impact; dangerous; tech,The Social Dilemma
"Action, Science Fiction, Horror, Mystery",en,2019-09-30,4.9,uac; phobos; moon,Doom: Annihilation
"Drama, Crime",en,1995-04-21,7.4,upside; addiction; player’s,The Basketball Diaries
Comedy,en,2011-01-23,5.3,control; school's; rival,Mean Girls 2
Drama,en,2017-09-29,6.7,starts; faithful; shun,Apostasy
"Romance, Drama",en,2020-11-20,7.0,trip; means; face,Supernova
"Romance, Drama, Comedy",en,2018-10-01,6.0,crew; relationship; passionate,Sex Weather
"Thriller, Drama",en,2012-09-09,7.3,maria; rises; day,The Impossible
"Animation, Family, Adventure",en,1942-08-24,5.9,llama;; jose; sound,Saludos Amigos
"Drama, Romance",en,2016-10-20,7.6,true; account; powerful,Until Forever
"Action, Thriller, Crime, Drama",cn,2004-09-23,7.0,troubled; down; needs,New Police Story
"Family, Music",en,2011-04-19,6.1,bag.; world.; student,Sharpay's Fabulous Adventure
"Thriller, Action",en,2019-03-19,6.4,tooth; daughter; billionaire's,Triple Threat
"Mystery, Horror, Action",en,2010-02-26,6.2,trapped; insane; themselves,The Crazies
"Family, Animation, Fantasy, Adventure, Comedy",en,1994-11-18,6.6,held; enchanted; do,The Swan Princess
"Comedy, Drama, Romance",en,2013-08-02,6.6,aimee; waking; deals,The Spectacular Now
"Adventure, Action, Comedy, Western",en,2000-05-26,6.4,outcast; princess; transported,Shanghai Noon
"Action, Comedy, Thriller, Crime",en,2004-10-06,5.5,solving; mouthy; hot,Taxi
"Drama, History, War",ru,1985-09-03,8.3,fighters; family's; brutal,Come and See
"Romance, Comedy, Music",en,2021-06-29,7.4,charade; film; arrives,A Cinderella Story: Starstruck
"Drama, Comedy",en,2012-06-28,6.1,under; schools; kid,Magic Mike
Comedy,fr,2021-10-20,6.1,these; de; parisian,Stuck Together
"Drama, Horror, Mystery, Thriller",en,2009-11-07,6.2,burial; crash; terrible,After.Life
"Action, Thriller",en,2021-08-31,5.1,frontier; wealthy; retrieving,Prisoners of the Ghostland
Action,en,2019-12-27,5.8,assassin; passage; captive,Primal
"Drama, Music",en,2007-05-16,6.8,dancer; competition; younger,Stomp the Yard
"Action, Drama, Science Fiction",en,1998-05-08,6.2,century; veteran; hurtling,Deep Impact
"Horror, Thriller",en,2003-11-21,6.1,psychologist; same; convince,Gothika
"Fantasy, Horror",de,1922-02-16,7.7,murnau’s; orlok; stoker’s,Nosferatu
"Family, Comedy",en,2010-06-04,5.3,native; relocate; debbie,Marmaduke
"Horror, Thriller",en,1989-10-12,5.4,key; niece; local,Halloween 5: The Revenge of Michael Myers
Drama,en,2000-03-17,7.4,twice-divorced; goes; attorney,Erin Brockovich
Documentary,en,2021-09-03,6.9,us; portrait; crisis,Lead Me Home
"Adventure, Fantasy",en,2019-05-14,4.5,order; prince; heart,Adventures of Aladdin
"Horror, Thriller, Mystery",ja,2012-08-04,6.0,student; dark; sakakibara,Another
"Comedy, Romance",ja,2019-09-06,7.3,part; each; so,Kaguya-sama: Love Is War
Drama,en,1988-08-12,7.2,humble; savior; despite,The Last Temptation of Christ
"Crime, Thriller, Action",ko,2017-08-23,8.0,down; north; countries,V.I.P.
"Drama, History, War",de,2004-09-16,7.8,left; end; germany,Downfall
"Adventure, Drama, Romance, War, Western",en,1994-12-16,7.4,war; 1900s; tale,Legends of the Fall
"Music, Drama, Romance",en,2020-03-12,7.7,star; camp; there,I Still Believe
Drama,en,2021-02-12,7.4,testing; moves; search,Minari
"Horror, Drama, Thriller",fr,2008-09-03,7.4,leads; depravity; kidnapped,Martyrs
"Animation, Fantasy, Adventure",ja,2003-12-20,7.8,each; threatens; brother,Inuyasha the Movie 3: Swords of an Honorable Ruler
Drama,en,2000-09-29,7.6,men; could; champions,Remember the Titans
"Animation, Comedy, Family",en,2006-06-23,6.6,true; caught; belongs.,Leroy & Stitch
Thriller,en,2021-10-01,4.8,know; sold; springs,Bingo Hell
"Drama, Thriller",en,2019-08-29,6.5,abductions; tireless; paths,Night Hunter
Horror,en,1992-08-28,5.3,"stage; stepfather; ""sematary""",Pet Sematary II
"Fantasy, Romance",ru,2015-12-03,7.2,cage; bitter; late:,I Am Dragon
"Horror, Mystery",en,1990-08-17,6.2,serial; iii; gemini,The Exorcist III
"Action, Crime, Thriller",en,1986-03-21,6.0,cop; strange; witness,Cobra
"Science Fiction, Thriller",en,2019-09-27,6.2,crimes; threatens; officer,In the Shadow of the Moon
"Fantasy, Animation, Science Fiction",ja,2009-10-09,6.5,asleep; bed; creatures,King of Thorn
"Adventure, Drama, Family",en,2011-11-22,7.2,accompanied; embarks; station's,Hugo
"Fantasy, Comedy, Family",en,2007-06-09,5.5,"""change; junior; sure",Evan Almighty
"Science Fiction, Action, Crime, Thriller, Drama",en,2019-12-06,6.2,involves; extraordinary; 8”,Code 8
"Comedy, Action",en,2018-05-30,6.7,year; no-holds-barred; hit,Tag
"Drama, War, Romance",en,1939-12-15,8.0,means; daughter; destructive,Gone with the Wind
"Adventure, Action, Thriller",en,1983-06-05,6.3,sent; bond; general,Octopussy
Drama,es,2017-08-17,7.6,music; humble; songwriter,Vico C: The Life Of A Philosopher
Thriller,en,2007-04-19,7.3,each; husband; suspenseful,Fracture
"Science Fiction, Comedy, Crime",en,1997-05-02,6.5,day; dr.; '90s?,Austin Powers: International Man of Mystery
"Horror, Science Fiction, Thriller",en,1985-06-21,6.3,transform; authorities; london's,Lifeforce
"Adventure, Action, Comedy",en,2003-03-14,6.2,super; valuable; agent,Johnny English
"Adventure, Fantasy, Animation, Science Fiction, Family",ja,1999-07-17,6.6,lightning; put; world?,Pokémon: The Movie 2000
"Drama, Romance, Crime",ko,2004-10-15,7.8,mansion; meets; eat,3-Iron
Science Fiction,en,2018-05-03,5.9,victim; may; beginning.,Anon
Drama,en,2018-08-02,7.1,prize; literature; questions,The Wife
"Drama, Crime, Thriller",en,1995-07-19,8.2,mythic; keyser; also,The Usual Suspects
Thriller,de,2014-09-25,7.7,computer; benjamin; world's,Who Am I
"Action, Horror, Thriller",ko,2020-06-24,7.3,desperate; seeking; off,#Alive
"Drama, Thriller",en,2021-02-10,7.5,held; charges; ould,The Mauritanian
"Music, Documentary",en,2020-12-21,8.5,ariana; london; sweetener,"ariana grande: excuse me, i love you"
"Crime, Drama",it,2021-10-18,6.3,without; tenuous; to.,Yara
"Adventure, War, History, Action",en,2004-07-07,6.3,heavy; person; military,King Arthur
"Comedy, Drama, Family",en,1993-11-24,7.2,daniel; spouse; court,Mrs. Doubtfire
"Thriller, Action",en,2015-01-06,5.1,how; timelines; comes,88
"Action, Animation, Drama",ja,2013-04-19,6.7,"corpse; ""x.""; self-defense",Detective Conan: Private Eye in the Distant Sea
Romance,te,2015-05-22,4.8,days; its; tracks,365 Days
Documentary,es,2014-09-06,7.2,role; off; writers,Messi
"Crime, Drama",en,2018-10-19,8.3,starr; slum; officer,The Hate U Give
"Family, Comedy",en,2007-03-22,6.3,true; boy; wins,Mr. Bean's Holiday
"Horror, Comedy",en,2006-04-24,4.6,"serial; wife""); radio"")",Creepshow 3
"Family, Animation",en,2006-05-17,6.2,"""perfect""; friendship; school's",The Barbie Diaries
"Animation, Drama",ja,2011-07-16,7.6,games.; umi; sudden,From Up on Poppy Hill
"Drama, Horror, Thriller",en,2008-02-01,5.8,operation; blinded; five,The Eye
Horror,ja,2019-05-24,6.0,connects; believed; brother,Sadako
"Comedy, Drama, Romance",en,2009-09-07,5.8,indiscretions; personal; car,Solitary Man
"Music, Romance, TV Movie",en,2020-06-13,7.8,newfound; romance; budding,Z-O-M-B-I-E-S 2
"Comedy, Horror, War",es,2022-03-11,0.0,opponent's; fallen; platoon,Malnazidos
"Horror, Thriller",en,1981-10-30,6.5,institution; dr.; myers',Halloween II
"Action, Adventure, Animation",ja,2007-12-22,6.6,capable; toushirou; assigned,Bleach the Movie: The DiamondDust Rebellion
"Action, Adventure, Western",en,2005-10-24,6.1,mastermind; county's; states.,The Legend of Zorro
"Horror, Thriller",en,2015-10-21,5.3,special; evil; plan,Paranormal Activity: The Ghost Dimension
"Comedy, Romance",en,2000-10-06,6.7,go; impression; hilarious,Meet the Parents
"Action, Drama, Thriller",en,2011-11-01,5.7,dead; ops; payback,Haywire
"Comedy, Adventure",en,2004-05-30,6.5,jersey.; neil; commercial,Harold & Kumar Go to White Castle
Comedy,en,2019-03-01,5.9,travel; secrets; madea,A Madea Family Funeral
"Romance, Drama",ja,2017-02-25,7.8,next; nino; how,Closest Love to Heaven
"Action, Fantasy, Science Fiction",en,1997-11-11,4.5,series; evil; battle,Mortal Kombat: Annihilation
"Drama, Romance",en,2015-04-09,7.6,he's; older; lost,The Longest Ride
"Drama, History, War",en,2019-10-11,7.2,far; accept; circumstances,The King
"Comedy, Horror, Thriller",en,2017-10-06,6.7,tucked; boy; suburban,Better Watch Out
"Action, Animation, Family, Adventure, Science Fiction",en,2006-02-21,6.8,again; upper; facing,Ultimate Avengers: The Movie
"Animation, Comedy, Family, Mystery, Adventure, Horror",en,1998-09-22,7.6,ever; moonscar; visit,Scooby-Doo on Zombie Island
"Action, Adventure, Thriller, Science Fiction",en,1979-06-26,6.1,amazon...and; plans; owner,Moonraker
Comedy,en,2011-05-16,5.6,enough; boob; return,Bad Teacher
"Thriller, Horror, Mystery",en,2014-05-16,4.7,angeles; bound; flight,Flight 7500
"Music, Comedy, Drama",en,2011-06-23,6.3,street; brush; returned,Honey 2
"Science Fiction, Action, Horror",en,1998-04-10,5.1,gruesome; mate; lennox,Species II
"Family, Comedy, Adventure, Crime",en,2003-01-17,5.1,wanna-be; things; $50000,Kangaroo Jack
Comedy,en,2019-08-16,6.3,newfound; reunite; remaining,Sextuplets
"Drama, Mystery, Thriller",en,2016-10-19,5.9,text; died; brother,Personal Shopper
"Drama, Science Fiction, Animation",ja,1997-03-15,7.5,overruns; half; production,Neon Genesis Evangelion: Death and Rebirth
"Drama, Action",fr,2022-03-09,0.0,zohra; learns; meets,Kung-Fu Zohra
Drama,pt,2021-01-02,4.8,stranded; plans; themselves,Stranded
"Horror, Mystery",en,2020-01-01,5.6,anything; investigate; do,The Grudge
"Drama, Thriller",en,2017-03-06,5.8,julia; david; past,Unforgettable
"Crime, Drama, Thriller",en,2006-03-17,7.4,bank; detective; assigned,Inside Man
"Crime, Drama",es,2017-10-12,6.3,vallejo; throughout; tore,Loving Pablo
"Comedy, Romance",en,2012-02-23,5.5,ultimately; rural; rattled,Wanderlust
"Horror, Thriller, Mystery",en,2011-09-10,6.6,getaway; secret; wedding,You're Next
"Animation, Family, Adventure, Drama, Fantasy",ja,2011-07-16,6.6,land; city; land,Pokémon the Movie: Black - Victini and Reshiram
Drama,en,2017-02-22,7.1,journalist; voices; rapid,Brain on Fire
"Animation, Fantasy, Mystery, Horror, Action",ja,2016-01-08,7.8,taken; offering; saves,Kizumonogatari Part 1: Tekketsu
"Comedy, Fantasy, Horror, Science Fiction",en,1996-12-25,4.5,marines; beloved; platoon,Leprechaun 4: In Space
"Action, Science Fiction, Animation, Adventure",ja,2009-04-25,8.0,simon; brigade; vastness,Gurren Lagann the Movie: The Lights in the Sky Are Stars
"Romance, Drama",en,1993-04-07,6.3,million; offers; night,Indecent Proposal
"Action, Comedy",cn,1994-02-03,7.4,battle; foreigners; pieces,The Legend of Drunken Master
"Romance, Comedy",en,2011-09-16,5.2,executive; husband; kate,I Don't Know How She Does It
"Action, Adventure, Science Fiction",en,1985-06-29,6.2,pawn; exiled; society,Mad Max Beyond Thunderdome
"Animation, Family, Comedy, Adventure",en,2024-07-03,0.0,franchise; despicable; fourth,Despicable Me 4
"Animation, Romance, Science Fiction, Comedy",ja,2014-04-27,7.6,angeloid; ikaros; life.,Heaven's Lost Property Final – The Movie: Eternally My Master
"Adventure, Horror",en,2005-07-08,7.0,underground; creatures.; collapse,The Descent
"Action, Adventure, Science Fiction",en,1990-06-01,7.3,company; memories.; reality,Total Recall
"Family, Animation, Comedy",en,2020-08-14,6.2,gamer; level; space,Fearless
"Drama, Horror, Thriller, Science Fiction",en,2016-09-23,6.6,journey; begin; immune,The Girl with All the Gifts
"Drama, Romance",ja,1976-09-15,6.5,destructive; led; ultimately,In the Realm of the Senses
"Science Fiction, Horror",en,2020-09-24,6.1,frightening; sarah; looking,Come True
