Genre,Original_Language,Release_Date,Vote_Average,Overview,Title
"Comedy, Romance, Music",es,2021-07-23,6.7,benidorm; impersonators; singers,The Cover
Drama,es,2005-09-16,7.2,inevitably; son's; couple,Scars
"Horror, Drama, Fantasy",en,1994-11-11,7.4,relates; overcurious; hunger,Interview with the Vampire
"Crime, Thriller, Mystery",en,2012-03-09,6.3,murders; stories; last,The Raven
"Animation, Action, Family",en,2019-03-31,7.2,forge; sworn; ghul,Batman vs. Teenage Mutant Ninja Turtles
Drama,en,2015-09-11,6.1,claiming; involved; hour,90 Minutes in Heaven
"Action, Thriller",en,2022-01-11,6.3,balance; survive; reformed,Run and Gun
"Animation, Family, Comedy",en,2002-02-05,5.3,circus; assistant; sarouch's,The Hunchback of Notre Dame II
Comedy,en,2004-07-10,6.5,samantha; stepmother; dance,A Cinderella Story
"Adventure, Fantasy, Comedy, Family",en,1991-04-10,6.8,workaholism; pan—does; see,Hook
"Family, TV Movie, Adventure, Comedy, Drama, Fantasy",en,2009-08-28,6.6,go; kids; alex,Wizards of Waverly Place: The Movie
Drama,en,1957-04-10,8.5,jurors'; if; open,12 Angry Men
"Adventure, Family, Fantasy",en,2008-12-11,6.3,close; long; missing,Inkheart
"Thriller, Drama",en,2022-03-08,6.0,backwoodsman; end; reclusive,The Girl on the Mountain
"Horror, Thriller",en,2008-09-12,6.8,teens; wild; goes,Eden Lake
"Action, Adventure, Animation, Fantasy, Science Fiction",en,2009-07-28,7.0,newest; lantern; hal,Green Lantern: First Flight
"Comedy, Crime",en,2013-02-07,5.8,identity; foil; businessman,Identity Thief
"Fantasy, Drama, Thriller, Mystery, Romance",en,1990-07-12,7.2,seek; brown; however,Ghost
"Action, Crime, Thriller",en,2020-09-10,6.6,classmates; fight; shooters,Run Hide Fight
"Horror, Thriller, Science Fiction",en,2007-04-26,6.6,killed; gone; continues,28 Weeks Later
"Drama, Mystery, Science Fiction",en,2006-10-19,8.2,lifelong; full; leads,The Prestige
"Romance, Drama",en,2018-03-22,7.8,rare; confined; fate,Midnight Sun
"Action, Crime, Thriller",en,2000-06-09,6.4,pals; happy; car,Gone in Sixty Seconds
"Drama, Fantasy, Romance",en,2016-11-10,6.1,identity; herself; boy,Fallen
"Drama, Fantasy, Romance",en,2017-12-01,7.2,amphibious; falls; mute,The Shape of Water
"Action, Family, Science Fiction",en,2008-02-11,5.8,extraterrestrial; plans; alien,Ben 10: Race Against Time
Comedy,en,2017-11-09,6.3,fathers; dusty; holidays,Daddy's Home 2
"Drama, Horror",en,2014-05-22,6.5,battles; mother; monster,The Babadook
"Action, Science Fiction, Thriller",en,2001-11-02,6.1,stronger; grows; self,The One
"Horror, Drama",en,2018-11-29,5.6,graveyard; entity; corpses,The Possession of Hannah Grace
"Romance, Fantasy, Drama",en,2015-04-16,7.5,herself; nearly; until,The Age of Adaline
Horror,en,2020-09-01,5.8,haunted; parapsychologists; american,The Haunting of Margam Castle
"Adventure, Action, Thriller",en,1965-12-11,6.6,bond; 100; ransom,Thunderball
"Crime, Drama, Mystery, Thriller",en,2017-08-03,7.4,american; fbi; native,Wind River
"Romance, Comedy",en,2019-04-12,6.5,act; app; no,The Perfect Date
"Adventure, Action, Fantasy",en,1986-03-07,6.9,streets; highlands; immortal,Highlander
Comedy,en,1994-12-16,6.6,heart; really; mary,Dumb and Dumber
"Action, Adventure, Drama, Fantasy",te,2017-04-27,7.3,answers; unfolded; past,Bāhubali 2: The Conclusion
"Drama, Music, Romance",en,1987-08-21,7.4,hoofer—and; falling; herself,Dirty Dancing
Horror,es,2020-04-24,6.6,begins; birthday; gives,Be Careful What You Wish For
"Comedy, Drama, Crime",es,2020-10-09,6.5,stash; money; gardener,Dogwashers
"Thriller, Action",fr,2019-06-19,6.7,strength; striking; skill,Anna
"Action, Science Fiction, Animation",ja,2017-10-27,6.7,giant; evil; hell,Mazinger Z: Infinity
"Drama, Action",en,2011-09-13,6.4,train; star; different,Never Back Down 2: The Beatdown
"Comedy, Drama, Family",en,2014-12-19,6.2,parents; who's; selfassured,Annie
"Drama, Romance",en,2017-05-18,7.3,door; who's; lived,"Everything, Everything"
Comedy,en,2016-05-04,5.8,sorority; sisters; mac,Neighbors 2: Sorority Rising
"Action, Animation, Fantasy",ja,1988-03-12,7.5,saints; masked; control,Saint Seiya: The Heated Battle of the Gods
"Horror, Mystery, Thriller",en,2018-08-10,4.4,debunk; small; four,Slender Man
"War, Thriller, Drama",en,2017-05-12,6.3,catandmouse; sniper; game,The Wall
"Comedy, Drama",en,2021-05-07,6.4,stardom; ruin; stranger,Mainstream
"Adventure, Drama, History",en,2016-05-13,5.6,setting; crisis; devil,Last Days in the Desert
Drama,en,2017-09-29,7.5,coverging; also; three,A Question of Faith
"Horror, Thriller, Fantasy",en,2018-10-12,6.6,student's; switches; mirror,Look Away
"Fantasy, Family, Comedy",en,2018-12-13,6.5,musical; poppins; banks,Mary Poppins Returns
"Drama, Comedy, Romance",en,2015-11-05,6.0,starts; sexaddicted; throws,The Escort
"Action, Adventure, Science Fiction",en,2015-09-12,6.3,day; wife/creator; newly,Hardcore Henry
Action,en,1991-08-23,6.3,both; go; japaneseamerican,Showdown in Little Tokyo
Comedy,en,2013-04-27,5.1,goes; retreat; terribly,Welcome to the Jungle
"Action, Adventure, Science Fiction",en,2016-10-14,5.6,steel; mcgrath; tremendous,Max Steel
"Action, Adventure, Animation",ja,1993-09-23,6.3,dark; survivors; honor,Dragon Ball Z Side Story: Plan to Eradicate the Saiyans
"Adventure, Fantasy, Action, Comedy, Family",en,1993-06-18,6.4,transports; magical; jack,Last Action Hero
"Action, Thriller, Adventure",en,1967-06-13,6.5,blofeld; face; russian,You Only Live Twice
"Comedy, Crime, Drama",en,2021-02-25,5.4,heist; highrisk; world's,Locked Down
"Science Fiction, Comedy, Animation, Family, Adventure",en,2015-11-06,6.7,protect; once; nut,Cosmic Scrat-tastrophe
Documentary,en,2001-08-11,7.2,menace; kelly; supposed,X-Men: The Mutant Watch
"Adventure, Fantasy, Animation, Drama, Family",ja,2002-07-19,7.2,it's; prince; cat,The Cat Returns
"Fantasy, Action, Thriller, Science Fiction",en,2003-07-11,5.9,cunning; characters; battle,The League of Extraordinary Gentlemen
Drama,en,2020-12-04,7.3,nomad; great; western,Nomadland
"Action, Animation, Adventure",ja,2010-11-11,7.1,tuffles; tuffle; entire,Dragon Ball: Plan to Eradicate the Super Saiyans
Drama,en,2009-02-07,7.8,worldrenowned; 1987; based,Gifted Hands: The Ben Carson Story
"Action, Adventure, Fantasy",en,2002-04-18,5.6,amid; exact; village,The Scorpion King
"Animation, Comedy, Family",en,2013-01-29,6.5,surprise; impress; marty,Madly Madagascar
Thriller,en,2019-08-23,6.1,gunpoint; station; opportunity,Burn
"Action, Fantasy, Mystery, Crime",en,2004-07-22,4.6,cat; between; speed,Catwoman
"Adventure, Action",en,2008-05-21,6.0,indy's; supernatural; colleague—professor,Indiana Jones and the Kingdom of the Crystal Skull
"Horror, Drama, Thriller",es,2007-05-20,7.2,used; long; son,The Orphanage
"Animation, Adventure, Fantasy",zh,2016-07-08,7.5,human; serious; experience,Big Fish & Begonia
"Comedy, Drama, Family, Romance",en,2003-12-12,7.0,cool; so; loser,Love Don't Co$t a Thing
"Comedy, Action, Adventure",en,2015-08-13,7.1,german; daughter; global,The Man from U.N.C.L.E.
"Adventure, Comedy, Family, Science Fiction",en,1989-11-22,7.7,again; mcfly; pesky,Back to the Future Part II
"Action, Drama, Thriller",en,2004-07-23,7.3,sleepy; bourne; operation,The Bourne Supremacy
"Drama, Thriller",en,2017-06-16,6.2,mother; kidnapped; recover,Kidnap
"Action, Adventure, Thriller",en,2002-08-09,5.9,government; led; mission,xXx
"Horror, Drama",en,2020-12-15,6.3,south; instead; traveling,Heks
"Drama, Western",it,1968-12-21,8.3,starting; advance; arizona,Once Upon a Time in the West
"Horror, Thriller, Science Fiction",en,2019-05-09,6.1,far; mankind; earth,Brightburn
"Action, Animation, Science Fiction",ja,2001-09-01,7.7,aren't; jet; mars,Cowboy Bebop: The Movie
"Action, Animation, Comedy, Family",en,2022-07-27,0.0,pb; justice; turtle,DC League of Super-Pets
"Drama, History, Romance",en,1963-06-12,7.1,caesar; marc; general,Cleopatra
"Horror, Mystery, Science Fiction, Thriller",en,2017-02-15,6.3,executive; alps; treatments,A Cure for Wellness
"Action, Adventure, Fantasy",zh,2015-12-18,6.2,20; tomb; hu,Mojin: The Lost Legend
"Animation, Comedy, TV Movie",en,2021-12-16,7.5,cartman; easy; go,South Park: Post COVID: The Return of COVID
"Thriller, Horror",es,2020-10-25,5.6,arcanes; fighting; enjoy,Originless
"Animation, Family, Fantasy, Comedy",en,2017-10-26,5.9,fun; night; plan,Monster Family
"Horror, Romance, Drama",it,2021-04-21,4.0,existed; dies; lover,Don't Kill Me
"Drama, Mystery, Thriller",en,2018-10-01,5.9,much; present; onto,Reaching Distance
"Comedy, Romance",en,2006-02-17,4.2,romantic; parents; comedies,Date Movie
"War, Drama",en,2020-01-23,7.6,honor; us; congressional,The Last Full Measure
"Action, Crime, Thriller",cn,1992-07-04,6.7,drug; chinese; detective,Police Story 3: Super Cop
"Fantasy, Adventure, Drama",it,2019-12-19,6.6,changes; magically; geppetto,Pinocchio
"Comedy, Romance, TV Movie, Fantasy, Music",en,2018-02-16,7.4,ways; community; cheerleader,Z-O-M-B-I-E-S
"Drama, Fantasy, Thriller",ko,2021-07-23,7.6,loss; tragedy; woman's,Kingdom: Ashin of the North
"Adventure, Comedy, Drama, Fantasy",en,2013-12-18,7.1,adventure; truelife; timid,The Secret Life of Walter Mitty
"Adventure, Drama, Action, Romance, Family",en,1986-06-18,6.2,sets; encounters; some,The Karate Kid Part II
"Animation, Drama, Romance",ja,2016-04-23,7.6,close; high; unrequited,I've Always Liked You
"Adventure, Comedy, Family, Animation",en,2016-11-23,7.6,right; things; incurred,Moana
"Action, Crime, Thriller, Mystery",en,2021-12-02,6.3,end; star's; recruits,Last Looks
"Action, Thriller",en,2013-10-09,6.7,person; test; skills,Escape Plan
Drama,en,2019-09-28,7.8,actress; personal; struggle,Marriage Story
Drama,en,2012-09-20,7.8,1991; mentors; sam,The Perks of Being a Wallflower
"Animation, Adventure, Action",ja,2004-03-06,7.0,marines; zoro's; attacked,One Piece: Curse of the Sacred Sword
"Romance, Horror, Comedy, Thriller",en,2016-02-04,6.1,tangled; conquer; battlefield,Pride and Prejudice and Zombies
Animation,ja,2016-09-03,6.8,three; basket; films,Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari
"Action, Science Fiction, Adventure, Mystery",en,2013-04-10,6.6,mission; harper; threat,Oblivion
"Action, Comedy",ja,2013-04-13,6.3,secret; arts; high,HK: Forbidden Super Hero
Drama,pt,2019-01-01,5.3,biopic; leader; macedo,Nothing to Lose - Part 2
"Comedy, Romance",en,2009-03-20,6.5,dreams; best; bizarre,"I Love You, Man"
"Horror, Fantasy",hi,2020-06-24,6.7,murders; village; household,Bulbbul
Documentary,en,2021-09-15,7.4,documentary; intimate; michael,Schumacher
"Action, Adventure, Fantasy",en,2018-10-23,5.9,warrior; relic; end,The Scorpion King: Book of Souls
"Drama, Thriller",ja,2016-11-12,6.6,days; japan; discovers,Museum
"Drama, Thriller, Horror",en,2010-12-03,7.6,frighteningly; psyche; starring,Black Swan
"Animation, Action, Science Fiction, Adventure",en,2008-08-05,6.1,set; wan; hutts,Star Wars: The Clone Wars
"Adventure, Animation, Family",en,2005-06-13,6.1,journey; inspired; disney's,Tarzan II
"Romance, Drama, Comedy",ko,2013-12-05,6.2,taught; nineteenyearold; popular,Love Lesson
Action,en,2014-08-05,5.4,diplomatic; female; women's,Mercenaries
"Romance, Drama",en,2020-10-23,8.1,how; months; tumor,All My Life
"Crime, Drama, Thriller",en,2020-09-11,7.3,arvin; its; neighboring,The Devil All the Time
"Science Fiction, Action, Adventure, Family",en,2018-08-23,6.3,encounter; teenage; altered,A-X-L
"Drama, Romance",en,2012-02-05,7.2,win; despite; parents,The Vow
"Comedy, Romance",en,1988-06-29,6.8,enemies; job; prince,Coming to America
"Adventure, Fantasy, Action",en,1982-04-02,6.8,seek; arts; wilderness,Conan the Barbarian
"Crime, Thriller, Drama",en,2016-10-13,7.0,activities; treasury; client,The Accountant
Documentary,en,2012-05-21,5.7,some; industry; live,After Porn Ends
"Action, Thriller",en,1997-09-26,6.0,specialist; theft; carrying,The Peacemaker
"Comedy, Crime",en,2011-07-08,6.6,would; excon; three,Horrible Bosses
"Adventure, Drama",en,2018-11-25,6.5,human; shere; well,Mowgli: Legend of the Jungle
"Thriller, Drama, Mystery",en,2000-11-22,7.1,—; dead; suffers,Unbreakable
"Drama, Romance",en,2014-11-26,7.9,deeply; hawking; greatest,The Theory of Everything
"Family, Animation, Music",en,2014-09-27,8.0,music; girls; harmony,My Little Pony: Equestria Girls - Rainbow Rocks
"Family, Animation, Romance, Adventure",en,2001-02-18,6.4,joins; rival; dogs,Lady and the Tramp II: Scamp's Adventure
"Adventure, Animation, Comedy, Family",en,2006-02-10,6.3,wonders; toward; yellow,Curious George
"Drama, Comedy",en,2012-03-07,6.1,some; bodhi; word,A Thousand Words
"Action, Adventure, Science Fiction, Documentary",en,2004-11-30,7.0,2; documentary; preproduction,Spider-Man 2: Making the Amazing
"Romance, Comedy",ko,2019-10-02,7.2,still; overcome; beginning,Crazy Romance
"Thriller, Romance, Drama",en,2017-06-19,5.6,holly; does; set,You Get Me
Thriller,nl,2013-04-03,5.1,deeper; exposing; compromising,App
"Crime, Drama, Mystery, TV Movie",en,2016-01-01,7.9,special; dr; watson,Sherlock: The Abominable Bride
Comedy,en,2013-10-22,6.1,yearold; unlikely; grandson,Jackass Presents: Bad Grandpa
"Action, Drama, Science Fiction, Animation",ja,2017-05-20,6.4,terminal; summons; facing,Blame!
"Action, Adventure, Animation, Science Fiction, Family",en,2008-02-26,6.9,stop; strength; justice,Justice League: The New Frontier
"Adventure, Family, Fantasy",en,1963-06-19,7.1,claim; jason; magical,Jason and the Argonauts
"Crime, Drama, Thriller",en,2010-08-31,5.9,than; dispatched; assassin,The American
"Thriller, Horror",es,2009-09-15,6.6,officer; apartment; off,[REC]²
"Comedy, Fantasy, Adventure",zh,2015-07-16,6.4,peace; monster; monsters,Monster Hunt
Comedy,en,2008-08-28,4.6,visit; high; local,College
"Animation, Comedy, Family, Mystery",en,2010-09-14,8.0,fun; go; outdoor,Scooby-Doo! Camp Scare
"Horror, Mystery, Thriller",en,2018-03-14,7.4,reunite; murderous; aunt,Ghostland
Comedy,en,2008-11-07,6.2,wreckage; car; movie,Private Valentine: Blonde & Dangerous
"Romance, Comedy, Drama",id,2021-07-15,7.3,commitment; fashion; question,A Perfect Fit
Drama,en,2013-08-08,6.0,husband; taking; control,Lovelace
"Romance, Drama",ja,2014-12-13,6.7,moved; changed; quite,Blue Spring Ride
"Crime, Drama, Romance",en,1962-06-21,7.4,attracted; vulgarity; novelist,Lolita
"Drama, Action, Thriller",hi,2012-03-31,6.1,embroiled; south; wife,Blood Money
"Animation, Adventure, Family",ja,2011-03-05,7.8,show; rc; robot,Doraemon: Nobita and the New Steel Troops: ~Winged Angels~
"Horror, Thriller",en,2015-08-31,5.8,hitchhiker; accident; car,Curve
"Drama, Thriller",pl,2021-03-12,6.8,presence; intimacy; hundreds,Sweat
"Drama, Romance",en,2011-03-02,7.4,dexter; annually; proceed,One Day
"Science Fiction, Animation, Action",en,2010-02-02,7.0,causes; shuttle; malfunction,Planet Hulk
"Comedy, Romance",en,2011-12-08,5.9,course; singles; intertwine,New Year's Eve
"Romance, Drama, Music",en,2018-01-26,7.6,star; left; behind,Forever My Girl
"Crime, Drama",en,2017-12-01,8.1,seven; town's; law,"Three Billboards Outside Ebbing, Missouri"
"Action, Adventure, Crime, War",zh,2016-09-30,7.0,region's; fishermen; mekong,Operation Mekong
"Family, Music, TV Movie, Comedy",en,2013-08-07,6.9,there; surfers; classic,Teen Beach Movie
"Animation, Family",es,2015-09-04,7.0,option; owner; female,Huevos: Little Rooster's Egg-Cellent Adventure
Documentary,en,2010-01-10,6.7,simpsons; animated; simpsons,The Simpsons 20th Anniversary Special - In 3D! On Ice!
"Romance, Comedy, Drama",en,1991-03-29,6.7,overnight; decision; store,Career Opportunities
"Comedy, Crime",en,2013-08-07,6.8,part; mexico; move,We're the Millers
"Action, Adventure, Comedy, Crime, Thriller",en,1998-07-10,6.6,lee; butters; who's,Lethal Weapon 4
"Action, Drama, Family, Adventure",en,1994-07-18,5.3,miyagi; herself; wing,The Next Karate Kid
"Horror, Thriller",en,2021-07-02,6.6,dead; secluded; fight,Till Death
"Crime, Mystery, Thriller",en,2014-10-18,5.7,novella; based; stephen,Big Driver
"Action, Horror, Thriller",en,2013-09-08,5.6,green; amazon; good,The Green Inferno
"History, War, Drama, Adventure",en,1960-10-13,7.6,arena; leadership; cross,Spartacus
"Animation, Adventure, Fantasy, Family",ja,2017-03-04,7.5,midsummer; crisis; entire,Doraemon: Nobita's Great Adventure in the Antarctic Kachi Kochi
"Comedy, Drama, Romance",it,2000-01-28,5.5,meet; agent; overlooks,Cheeky
"Family, Animation, Adventure",ja,2012-03-03,6.9,moa; nobita; golden,Doraemon: Nobita and the Island of Miracles ~Animal Adventure~
"Action, Crime",en,2003-05-30,6.7,doublecrossed; end; below,The Italian Job
"Action, Crime, Comedy",en,2017-08-18,6.8,barry; medellin; true,American Made
Documentary,en,2021-07-05,6.4,hollywood; passion; real,Shark Beach With Chris Hemsworth
"Comedy, Music",en,2017-12-20,6.6,decisions; together; some,Pitch Perfect 3
"Fantasy, Family, Adventure, Action, Comedy",ru,2017-10-19,7.1,settled; discover; live,The Last Warrior
"Action, Adventure, Animation, Horror",en,2010-02-09,6.9,game; true; anger,Dante's Inferno: An Animated Epic
"Horror, Science Fiction, Mystery, Thriller",en,2011-10-12,6.2,epidemic; freed; outpost,The Thing
"Drama, Thriller",ro,2021-07-25,6.0,conflict; travels; local,The Father Who Moves Mountains
"Family, Animation, Music, Adventure, Fantasy",en,2017-10-05,7.2,sparkle; pinkie; fluttershy,My Little Pony: The Movie
"Fantasy, Action, Thriller",en,1994-05-11,7.5,revenge; hypnotic; draven—watched,The Crow
Horror,en,2014-11-13,5.6,party; suit; clown,Clown
"Adventure, Animation, Comedy, Family",en,1998-10-02,6.1,worker; signing; rises,Antz
"Mystery, Thriller, Drama",en,1999-08-06,7.9,tragedy; hiding; named,The Sixth Sense
Horror,en,2020-06-18,5.9,reality; vacation; begins,You Should Have Left
"Drama, History, War, Action",en,2000-06-28,7.1,old; indian; field,The Patriot
"Drama, Fantasy, Action",ko,2018-08-01,8.3,colleagues; trials; former,Along with the Gods: The Last 49 Days
"History, Drama, War, Action",ko,2016-07-27,5.9,squad; crucial; incheon,Operation Chromite
"Adventure, Comedy, Family",en,2005-07-29,6.2,normal; between; jetstream,Sky High
"Horror, Thriller, Mystery",en,2019-03-14,7.0,serenity; descends; visitors,Us
"Drama, Mystery, Western",en,2015-12-25,7.7,hunters; bounty; betrayal,The Hateful Eight
Science Fiction,en,2017-11-24,3.6,warsit; designed; threat,Singularity
"Comedy, Drama, Romance, Music",en,2016-11-29,7.9,maintain; lattes; dingy,La La Land
"Horror, Thriller",en,2016-10-15,6.4,obsession; night; clown,Terrifier
"Animation, Family",en,2013-02-14,6.8,you; giselle; ballet,Barbie in the Pink Shoes
"Drama, Romance",fr,1974-06-25,5.9,once; french; she'd,Emmanuelle
"Fantasy, Adventure, Animation, Comedy, Family",en,2006-07-28,5.7,elixir; magic; convicted,The Ant Bully
Action,en,2020-12-14,5.1,dead; she's; make,Army of One
"Science Fiction, Animation, Action, Fantasy",en,2019-10-04,7.1,deadly; tries; troubled,Wonder Woman: Bloodlines
Action,en,2015-12-03,5.9,infiltrates; extreme; film,Point Break
"Fantasy, Adventure, Action",en,2010-07-13,6.1,partners; maxim; work,The Sorcerer's Apprentice
